population_group_id,population_group_name,measure_id,measure_name,location_id,location_name,sex_id,sex_name,age_id,age_name,cause_id,cause_name,metric_id,metric_name,year,val,upper,lower
1,All Population,5,Prevalence,4854,Jammu & Kashmir and Ladakh,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,119094.28491535362,132513.35677463203,107481.68968138704
1,All Population,5,Prevalence,4865,Odisha,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,2953942.5395035064,3217533.7873857906,2725004.628290862
1,All Population,5,Prevalence,4865,Odisha,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,155689.67465385824,170467.70908505292,145096.20870561615
1,All Population,5,Prevalence,4865,Odisha,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,220162.53164207583,251607.08697281504,193691.2181054907
1,All Population,5,Prevalence,4865,Odisha,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,2065175.312744821,2264430.349742239,1888139.8247948324
1,All Population,5,Prevalence,4865,Odisha,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,16751.203807419566,27790.601825793165,10387.186361858629
1,All Population,5,Prevalence,4865,Odisha,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,496180.2313663688,545331.9969890795,454497.8139595657
1,All Population,5,Prevalence,4856,Karnataka,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,4264956.569255641,4654177.084413903,3943370.8891070974
1,All Population,5,Prevalence,4856,Karnataka,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,224612.14896806545,243498.9845491644,205995.25088277523
1,All Population,5,Prevalence,4856,Karnataka,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,323635.0387593228,366329.9823226944,291467.3198676251
1,All Population,5,Prevalence,4856,Karnataka,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,2986858.404370939,3273445.065445773,2742953.89816787
1,All Population,5,Prevalence,4856,Karnataka,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,22342.642554959308,35404.33888368296,14687.26121334353
1,All Population,5,Prevalence,4856,Karnataka,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,707546.5985837776,781285.7570540913,646732.2159518128
1,All Population,5,Prevalence,4868,Rajasthan,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,3789213.83625266,4132633.766399024,3492013.348614477
1,All Population,5,Prevalence,4868,Rajasthan,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,195750.75887270432,212457.7996861373,181182.9199378077
1,All Population,5,Prevalence,4868,Rajasthan,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,292379.7972806964,337901.4605812532,259599.69824738055
1,All Population,5,Prevalence,4868,Rajasthan,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,2659251.2375271707,2908930.98716864,2446592.007585343
1,All Population,5,Prevalence,4859,Madhya Pradesh,3,Both,22,All ages,589,Chronic kidney disease,1,Number,1994,4368405.653378089,4747344.319530629,4034685.4626783887
1,All Population,5,Prevalence,4859,Madhya Pradesh,3,Both,22,All ages,591,Chronic kidney disease due to hypertension,1,Number,1994,231127.11975665012,251270.55896777584,214054.14592505005
1,All Population,5,Prevalence,4859,Madhya Pradesh,3,Both,22,All ages,592,Chronic kidney disease due to glomerulonephritis,1,Number,1994,331526.03108154784,376051.619448135,297365.23090066144
1,All Population,5,Prevalence,4859,Madhya Pradesh,3,Both,22,All ages,593,Chronic kidney disease due to other and unspecified causes,1,Number,1994,3062018.2019238817,3344976.202119765,2821152.91706529
1,All Population,5,Prevalence,4859,Madhya Pradesh,3,Both,22,All ages,997,Chronic kidney disease due to diabetes mellitus type 1,1,Number,1994,24922.143931624352,38645.03689324401,15155.038860781
1,All Population,5,Prevalence,4859,Madhya Pradesh,3,Both,22,All ages,998,Chronic kidney disease due to diabetes mellitus type 2,1,Number,1994,718820.562159991,784302.5536200538,654889.3538917244
